,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
104,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Crunch,40.727300048418776,-73.99174815509923,Gym / Fitness Center
105,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Equinox Brookfield Place,40.712704,-74.014995,Gym
106,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Equinox Brooklyn Heights,40.69253,-73.991587,Gym
107,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,CrossFit East River,40.7254434939673,-73.97846140631547,Gym / Fitness Center
108,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Physique 57,40.706843676084894,-74.01301424688859,Gym / Fitness Center
109,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Switch Playground 12th Street,40.732184325593934,-73.98869947016881,Gym
110,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,305 Fitness,40.73275377285218,-73.99750953390438,Gym / Fitness Center
111,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,New York Health & Racquet Club,40.70293312976079,-74.01274864446879,Gym
112,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Crunch - 19th Street,40.7419262,-73.9985594,Gym / Fitness Center
113,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Crunch Fitness - Union Square,40.73267299331333,-73.98994904264866,Gym / Fitness Center
114,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Complete Body,40.70434084081434,-74.00916057926591,Gym
115,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Trinity Boxing Club,40.70891090598323,-74.0133789212536,Gym
116,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,NYSC Flagship Astor Place,40.72996743980256,-73.99234344976432,Gym / Fitness Center
117,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,barre3,40.733547465841205,-73.99912923574448,Gym / Fitness Center
118,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,DOGPOUND,40.724496417243046,-74.00902589928198,Gym
119,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Two Sigma 100 AoA,40.7232766712472,-74.00492429493308,Office
120,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Blink Fitness East Village,40.725634130783064,-73.98361958987958,Gym
121,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Chinatown YMCA,40.72365373657811,-73.9924958478201,Gym
122,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,The Wat Gym,40.71483019817199,-74.00603601138349,Martial Arts Dojo
123,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Soma Health Club,40.71078,-73.9644,Gym
124,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,CityRow,40.73582907457837,-73.99357894304146,Gym / Fitness Center
125,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Rise By We,40.704025269584655,-74.01125114411116,Gym / Fitness Center
126,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,CrossFit Union Square,40.73531390186451,-73.99186057541448,Gym / Fitness Center
127,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Church Street Boxing Gym,40.713353574017404,-74.00906676030888,Boxing Gym
