,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
67,Manhattan,Roosevelt Island,40.762403730702246,-73.9494705736962,CrossFit Bell/Bayside Barbell,40.753070194034606,-73.9293165129859,Gym
68,Manhattan,Roosevelt Island,40.762403730702246,-73.9494705736962,Crossfit NYC - Upper West Side,40.77441561462417,-73.98109653863574,Gym
69,Manhattan,Roosevelt Island,40.762403730702246,-73.9494705736962,Crossfit Concrete Jungle,40.782758706068456,-73.94729157655303,Gym
70,Manhattan,Roosevelt Island,40.762403730702246,-73.9494705736962,Crossfit Metropolis,40.78820597637237,-73.94869510882322,Gym
71,Manhattan,Roosevelt Island,40.762403730702246,-73.9494705736962,New York Sports Clubs,40.76426352155887,-73.91563699810902,Gym / Fitness Center
72,Manhattan,Roosevelt Island,40.762403730702246,-73.9494705736962,Crossfit Dutch Kills,40.753802,-73.932102,Gym / Fitness Center
73,Manhattan,Roosevelt Island,40.762403730702246,-73.9494705736962,Loupakis Fitness Center,40.767359,-73.921045,Gym
74,Manhattan,Upper West Side,40.7876579985349,-73.9770592363061,Crossfit NYC - Upper West Side,40.77441561462417,-73.98109653863574,Gym
75,Manhattan,Upper West Side,40.7876579985349,-73.9770592363061,Equinox Columbus Circle,40.76874192651226,-73.98214593908337,Gym
76,Manhattan,Upper West Side,40.7876579985349,-73.9770592363061,Mercedes Club,40.76759458807264,-73.99207002674365,Gym / Fitness Center
77,Manhattan,Upper West Side,40.7876579985349,-73.9770592363061,CrossFit SPOT,40.77215092116481,-73.98610786931728,Gym / Fitness Center
78,Manhattan,Upper West Side,40.7876579985349,-73.9770592363061,EVF Columbus Circle,40.77150979949672,-73.98973676700084,Recreation Center
79,Manhattan,Upper West Side,40.7876579985349,-73.9770592363061,Crossfit Metropolis,40.78820597637237,-73.94869510882322,Gym
80,Manhattan,Upper West Side,40.7876579985349,-73.9770592363061,Crossfit Concrete Jungle,40.782758706068456,-73.94729157655303,Gym
81,Manhattan,Upper West Side,40.7876579985349,-73.9770592363061,CrossFit Elite Core Fitness (ECF),40.791,-74.00847,Gym / Fitness Center
82,Manhattan,Upper West Side,40.7876579985349,-73.9770592363061,UWS CrossFit,40.77898642336577,-73.98508910271165,Athletics & Sports
83,Manhattan,Upper West Side,40.7876579985349,-73.9770592363061,elite core fitness crossfit,40.79197391248096,-74.00341108507929,Gym
84,Manhattan,Upper West Side,40.7876579985349,-73.9770592363061,Crossfit GIANT,40.805410752831214,-73.99173627158532,Gymnastics Gym
85,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,Equinox Columbus Circle,40.76874192651226,-73.98214593908337,Gym
86,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,Mercedes Club,40.76759458807264,-73.99207002674365,Gym / Fitness Center
87,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,CrossFit SPOT,40.77215092116481,-73.98610786931728,Gym / Fitness Center
88,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,Crossfit NYC - Upper West Side,40.77441561462417,-73.98109653863574,Gym
89,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,EVF Columbus Circle,40.77150979949672,-73.98973676700084,Recreation Center
90,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,NEO FIFTH,40.750530813681124,-73.98329206512332,Gym
91,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,Crossfit Hell's Kitchen,40.75385542742043,-73.99338177687183,Gym
92,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,Reebok FitHub,40.75075696,-73.98324847,Shoe Store
93,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,Mid-City Gym & Tanning,40.75810868499696,-73.9917226956553,Gym
94,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,CrossFit Elite Core Fitness (ECF),40.791,-74.00847,Gym / Fitness Center
95,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,UWS CrossFit,40.77898642336577,-73.98508910271165,Athletics & Sports
96,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,Crossfit Fifth Ave,40.750642,-73.983243,Gym
97,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,elite core fitness crossfit,40.79197391248096,-74.00341108507929,Gym
